FID,OBJECTID,barcode,species_co,fish_count,site_alias,start_date,start_time,finish_date,finish_time,adj_lat,adj_long1,water_dept,water_temp,code_meani,common_nam,code,family_nam,scientific,taxonomic_,code_statu,adj_long2,x,y,code_mean
333,334,715Y,CARP,1,Brandon RS112,8/21/2014,9:24:00,8/21/2014,9:38:00,41.50938728,41.50938728,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09390259,909475.2244,4606940.147, 
321,322,128Z,CARP,4,Brandon MF4,8/27/2014,13:42:00,8/28/2014,14:12:00,41.51005973,41.51005973,0,0,Mini fyke netting,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09259796,909586.383,4607021.401, 
225,226,798X,CARP,4,BRAND FS2,9/3/2014,10:22:00,9/3/2014,10:37:00,41.5573,41.5573,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07779694,910516.9195,4612338.46, 
266,267,799X,CARP,1,BRAND FS3,9/3/2014,10:45:00,9/3/2014,11:00:00,41.53994,41.53994,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08260345,910231.0531,4610387.688, 
323,324,800X,CARP,1,BRAND FS4,9/3/2014,11:05:00,9/3/2014,11:20:00,41.51074973,41.51074973,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09269714,909567.3712,4607097.205, 
363,364,803X,CARP,3,BRAND RS91,9/3/2014,13:40:00,9/3/2014,13:55:00,41.50492514,41.50492514,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10070038,908937.2552,4606412.358, 
369,370,797X,CARP,1,BRAND FS1,9/3/2014,10:00:00,9/3/2014,10:15:00,41.55677,41.55677,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07700348,910585.2052,4612283.303, 
283,284,782Y,CARP,1,Brandon RS121,9/4/2014,9:18:00,9/4/2014,9:27:00,41.52357,41.52357,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08709717,909957.1381,4608547.954, 
209,210,1012X,CARP,10,BRAND RS108,9/15/2014,10:55:00,9/15/2014,11:10:00,41.5482,41.5482,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08070374,910334.6666,4611314.023, 
216,217,1011X,CARP,3,BRAND RS107,9/15/2014,9:55:00,9/15/2014,10:10:00,41.55954,41.55954,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07720184,910556.1688,4612590.311, 
230,231,1018X,CARP,9,BRAND FS2,9/15/2014,10:22:00,9/15/2014,10:37:00,41.55601,41.55601,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07790375,910514.9209,4612194.599, 
243,244,1017X,CARP,3,BRAND FS1,9/15/2014,9:32:00,9/15/2014,9:47:00,41.56529,41.56529,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07839966,910416.5753,4613223.07, 
263,264,1019X,CARP,1,BRAND FS3,9/15/2014,11:40:00,9/15/2014,11:55:00,41.53926,41.53926,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08249664,910240.4557,4610312.452, 
304,305,762X,CARP,1,BRAND FS4,9/15/2014,13:07:00,9/15/2014,13:22:00,41.51125973,41.51125973,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09200287,909623.3834,4607157.222, 
365,366,1009X,CARP,3,BRAND RS105,9/15/2014,14:09:00,9/15/2014,14:24:00,41.50486514,41.50486514,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10089874,908926.8046,4606405.079, 
308,309,141Z,CARP,2,BRAND HN4,9/17/2014,13:03:00,9/19/2014,12:00:00,41.51109973,41.51109973,0,0,"Hoop netting, 6' diameter",Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09220123,909611.019,4607138.689, 
206,207,993X,CARP,2,BRAND FS1,10/15/2014,12:28:00,10/15/2014,12:43:00,41.56481,41.56481,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07820129,910438.0773,4613170.811, 
229,230,994X,CARP,12,BRAND FS2,10/15/2014,12:51:00,10/15/2014,13:06:00,41.55609,41.55609,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07790375,910520.7783,4612203.848, 
241,242,986X,CARP,2,BRAND RS114,10/15/2014,12:10:00,10/15/2014,12:25:00,41.56465,41.56465,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07839966,910425.0914,4613152.24, 
320,321,996X,CARP,2,BRAND FS4,10/15/2014,14:04:00,10/15/2014,14:19:00,41.51104973,41.51104973,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09249878,909585.2202,4607131.649, 
226,227,991X,CARP,2,BRAND RS119,10/16/2014,12:27:00,10/16/2014,12:42:00,41.55727,41.55727,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07779694,910517.1098,4612335.128, 
256,257,894Y,CARP,2,Brandon RS139,10/16/2014,8:58:00,10/16/2014,9:19:00,41.54698,41.54698,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08129883,910295.9307,4611175.866, 
286,287,853Y,CARP,4,Brandon RS135,10/16/2014,9:22:00,10/16/2014,9:40:00,41.52159,41.52159,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08769989,909919.9959,4608325.206, 
346,347,855Y,CARP,1,Brandon RS136,10/16/2014,10:02:00,10/16/2014,10:16:00,41.50864993,41.50864993,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09549713,909348.5497,4606850.78, 
350,351,990X,CARP,2,BRAND RS118,10/16/2014,13:12:00,10/16/2014,13:27:00,41.50992,41.50992,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09529877,909359.4269,4606992.92, 
318,319,220Z,CARP,2,BRANDONMF4,10/23/2014,15:07:00,10/24/2014,10:58:00,41.51009973,41.51009973,0,0,Mini fyke netting,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09249878,909594.4106,4607026.315, 
207,208,1106X,CARP,7,BRAND FS1,10/29/2014,9:27:00,10/29/2014,9:42:00,41.56457,41.56457,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07830048,910431.3268,4613143.682, 
234,235,1114X,CARP,9,BRAND RS125,10/29/2014,10:09:00,10/29/2014,10:24:00,41.55171,41.55171,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07820129,910520.5611,4611715.763, 
261,262,1108X,CARP,2,BRAND FS3,10/29/2014,10:43:00,10/29/2014,10:58:00,41.53888,41.53888,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08239746,910254.9605,4610270.935, 
249,250,927Y,CARP,3,Brandon RS148,10/30/2014,9:11:00,10/30/2014,9:23:00,41.54891,41.54891,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08039856,910353.718,4611394.227, 
213,214,1088X,CARP,1,BRAND RS131,11/14/2014,9:34:00,11/14/2014,9:49:00,41.55765,41.55765,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07710266,910577.7108,4612380.935, 
214,215,1128X,CARP,1,BRAND RS131,11/14/2014,9:34:00,11/14/2014,9:49:00,41.55765,41.55765,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07710266,910577.7108,4612380.935, 
227,228,1123X,CARP,3,BRAND FS2,11/14/2014,9:12:00,11/14/2014,9:27:00,41.55809,41.55809,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07779694,910511.9065,4612426.205, 
253,254,1091X,CARP,1,BRAND RS134,11/14/2014,9:54:00,11/14/2014,10:09:00,41.54801,41.54801,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0809021,910315.5007,4611291.757, 
254,255,1131X,CARP,1,BRAND RS134,11/14/2014,9:54:00,11/14/2014,10:09:00,41.54801,41.54801,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0809021,910315.5007,4611291.757, 
262,263,1124X,CARP,4,BRAND FS3,11/14/2014,10:15:00,11/14/2014,10:30:00,41.53936,41.53936,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08249664,910241.732,4610323.667, 
271,272,1092X,CARP,4,BRAND RS135,11/14/2014,10:37:00,11/14/2014,10:52:00,41.53592,41.53592,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08260345,910250.1602,4609940.826, 
272,273,1132X,CARP,4,BRAND RS135,11/14/2014,10:37:00,11/14/2014,10:52:00,41.53592,41.53592,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08260345,910250.1602,4609940.826, 
280,281,1129X,CARP,2,BRAND RS132,11/14/2014,11:35:00,11/14/2014,11:50:00,41.52355,41.52355,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910017.1262,4608549.144, 
293,294,1087X,CARP,3,BRAND RS130,11/14/2014,11:54:00,11/14/2014,12:09:00,41.51475,41.51475,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08869934,909883.027,4607560.922, 
294,295,1127X,CARP,3,BRAND RS130,11/14/2014,11:54:00,11/14/2014,12:09:00,41.51475,41.51475,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08869934,909883.027,4607560.922, 
290,291,1002Y,CARP,3,Brandon RS157,11/19/2014,9:32:00,11/19/2014,9:41:00,41.51999,41.51999,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08830261,909875.9878,4608144.412, 
279,280,1089X,CARP,2,BRAND RS132,11/24/2014,11:35:00,11/24/2014,11:50:00,41.52355,41.52355,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08640289,910017.1262,4608549.144, 
370,371,1069Y,CARP,1,Brandon RS176,12/11/2014,8:52:00,12/11/2014,9:07:00,41.50672989,41.50672989,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09729767,909211.818,4606629.06, 
371,372,1075Y,CARP,4,Brandon RS182,12/11/2014,10:15:00,12/11/2014,10:28:00,41.50506113,41.50506113,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10009766,908986.0834,4606430.286, 
389,390,29BB1,CARP,26,BRAND FS2,3/16/2015,11:50:00,3/16/2015,12:05:00,41.55632,41.55632,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07790375,910512.9539,4612229.03, 
395,396,28BB1,CARP,4,BRAND FS1,3/16/2015,11:26:00,3/16/2015,11:41:00,41.56492,41.56492,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07839966,910423.3781,4613182.229, 
412,413,30BB1,CARP,12,BRAND FS3,3/16/2015,12:25:00,3/16/2015,12:40:00,41.53932,41.53932,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08249664,910245.1688,4610319.406, 
419,420,56BB1,CARP,33,BRAND RS9,3/16/2015,12:44:00,3/16/2015,12:59:00,41.53613,41.53613,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08350372,910175.6091,4609959.974, 
456,457,59BB1,CARP,1,BRAND RS12,3/16/2015,14:14:00,3/16/2015,14:29:00,41.51449,41.51449,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09020233,909757.2891,4607524.79, 
457,458,60BB1,CARP,3,BRAND RS13,3/16/2015,13:34:00,3/16/2015,13:49:00,41.51449,41.51449,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09020233,909757.2891,4607524.79, 
463,464,39BB1,CARP,1,BRAND RS8,3/16/2015,12:30:00,3/16/2015,12:45:00,41.51070343,41.51070343,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09249878,909587.7473,4607093.206, 
471,472,34BB1,CARP,1,BRAND RS3,3/16/2015,13:28:00,3/16/2015,13:43:00,41.50969932,41.50969932,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09410095,909460.8774,4606974.101, 
475,476,35BB1,CARP,1,BRAND RS4,3/16/2015,13:43:00,3/16/2015,13:58:00,41.50937931,41.50937931,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0943985,909433.5995,4606936.891, 
502,503,33BB1,CARP,3,BRAND RS2,3/16/2015,13:15:00,3/16/2015,13:30:00,41.50676828,41.50676828,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09799957,909156.2258,4606630.177, 
506,507,61BB1,CARP,1,BRAND RS14,3/16/2015,14:48:00,3/16/2015,15:03:00,41.50534,41.50534,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10050201,908952.647,4606459.46, 
421,422,42BC,CARP,1,Brandon T6,3/17/2015,11:40:00,3/17/2015,11:55:00,41.53219226,41.53219226,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08429718,910138.9615,4609519.099, 
400,401,25BC,CARP,1,Brandon T6,3/18/2015,9:56:00,3/18/2015,10:20:00,41.552,41.552,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07900238,910456.34,4611744.411, 
408,409,28BC,CARP,1,Brandon T9,3/18/2015,10:53:00,3/18/2015,11:07:00,41.54734,41.54734,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0809021,910327.3877,4611217.777, 
422,423,29BC,CARP,1,Brandon T10,3/18/2015,11:12:00,3/18/2015,11:33:00,41.53222226,41.53222226,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08450317,910122.853,4609521.523, 
486,487,23BC,CARP,2,Brandon T4,3/18/2015,8:51:00,3/18/2015,9:20:00,41.50761263,41.50761263,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09629822,909289.2708,4606731.824, 
385,386,53BB1,CARP,4,BRAND FS2,3/30/2015,12:45:00,3/30/2015,13:00:00,41.55682,41.55682,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07779694,910519.9652,4612285.147, 
404,405,18LN1,CARP,3,BRANDON CAWS,3/31/2015,10:33:00,3/31/2015,10:54:00,41.54956,41.54956,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0802002,910364.874,4611467.294, 
413,414,16LN1,CARP,1,BRANDON CAWS,3/31/2015,9:44:00,3/31/2015,10:03:00,41.53986,41.53986,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08249664,910237.9267,4610379.166, 
438,439,21LN1,CARP,1,BRANDON CAWS,3/31/2015,11:48:00,3/31/2015,12:06:00,41.52781,41.52781,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08670044,909966.5978,4609020.956, 
441,442,22LN1,CARP,1,BRANDON CAWS,3/31/2015,12:10:00,3/31/2015,12:29:00,41.52079,41.52079,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08740234,909953.0799,4608237.948, 
452,453,14LN1,CARP,2,BRANDON CAWS,3/31/2015,8:56:00,3/31/2015,9:15:00,41.52036,41.52036,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08840179,909867.2782,4608185.145, 
411,412,31HM1,CARP,1,Bran MF3,4/1/2015,16:25:00,4/2/2015,12:37:00,41.54009,41.54009,0,0,Mini fyke netting,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08139801,910326.2383,4610409.834, 
415,416,94BC,CARP,4,Brandon T13,4/1/2015,12:29:00,4/1/2015,12:46:00,41.53807,41.53807,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08260345,910240.3565,4610179.843, 
444,445,90BC,CARP,2,Brandon T9,4/1/2015,11:14:00,4/1/2015,11:33:00,41.52015,41.52015,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08760071,909932.9295,4608165.485, 
480,481,86BC,CARP,14,Brandon T5,4/1/2015,9:36:00,4/1/2015,10:02:00,41.50806,41.50806,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09349823,909518.3175,4606794.702, 
488,489,87BC,CARP,2,Brandon T6,4/1/2015,10:03:00,4/1/2015,10:23:00,41.50793262,41.50793262,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09649658,909270.6874,4606766.424, 
499,500,88BC,CARP,8,Brandon T7,4/1/2015,10:25:00,4/1/2015,10:45:00,41.50652092,41.50652092,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09780121,909170.4114,4606603.421, 
378,379,64BB,CARP,1,BRAND FS3,4/13/2015,15:08:00,4/13/2015,15:23:00,41.53936,41.53936,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08260345,910232.1819,4610323.123, 
393,394,62BB,CARP,2,BRAND FS1,4/13/2015,13:39:00,4/13/2015,13:54:00,41.56622,41.56622,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07820129,910431.6751,4613327.565, 
407,408,68BB,CARP,5,BRAND RS19,4/13/2015,12:53:00,4/13/2015,13:08:00,41.54823,41.54823,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08049774,910350.3909,4611318.264, 
451,452,66BB,CARP,2,BRAND RS17,4/13/2015,13:06:00,4/13/2015,13:21:00,41.52032,41.52032,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08840179,909870.7156,4608180.883, 
460,461,65BB,CARP,4,BRAND FS4,4/13/2015,15:38:00,4/13/2015,15:53:00,41.51110344,41.51110344,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09210205,909621.5246,4607139.7, 
505,506,69BB,CARP,31,BRAND RS20,4/13/2015,13:27:00,4/13/2015,13:42:00,41.50587274,41.50587274,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09950256,909036.4739,4606523.583, 
417,418,70BB,CARP,10,BRAND RS21,4/14/2015,12:22:00,4/14/2015,12:37:00,41.54052,41.54052,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08329773,910163.0752,4610448.44, 
432,433,71BB,CARP,1,BRAND RS22,4/14/2015,12:45:00,4/14/2015,13:00:00,41.53047,41.53047,0,0,Day electrofishing (DC),Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08509827,910084.1142,4609324.059, 
448,449,7LN,CARP,1,BRANDONTS3,4/14/2015,11:48:00,4/14/2015,12:05:00,41.52028,41.52028,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08820343,909881.7952,4608177.057, 
467,468,4LN,CARP,2,BRANDONFS4,4/14/2015,10:11:00,4/14/2015,10:30:00,41.51044,41.51044,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09169769,909653.599,4607067.6, 
477,478,8LN,CARP,1,BRANDONTS4,4/14/2015,12:15:00,4/14/2015,12:35:00,41.50914,41.50914,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09290314,909563.7242,4606917.628, 
487,488,3LN,CARP,5,BRANDONTS2,4/14/2015,8:53:00,4/14/2015,9:58:00,41.5067561,41.5067561,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09629822,909291.9799,4606636.537, 
501,502,2LN,CARP,14,BRANDONTS1,4/14/2015,8:20:00,4/14/2015,8:49:00,41.50798553,41.50798553,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09629822,909286.0272,4606773.192, 
426,427,139BC,CARP,11,Brandon TS.6,4/15/2015,10:13:00,4/15/2015,11:03:00,41.53179226,41.53179226,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08470154,910107.1112,4609472.711, 
466,467,134BC,CARP,1,Brandon TS.1,4/15/2015,7:08:00,4/15/2015,7:37:00,41.51051,41.51051,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09159851,909661.4369,4607075.846, 
472,473,135BC,CARP,6,Brandon TS.2,4/15/2015,7:40:00,4/15/2015,8:30:00,41.50890931,41.50890931,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.0943985,909442.3026,4606885.015, 
484,485,136BC,CARP,5,Brandon TS.3,4/15/2015,7:45:00,4/15/2015,9:00:00,41.50834,41.50834,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09380341,909495.5281,4606824.605, 
489,490,137BC,CARP,2,Brandon TS.4,4/15/2015,8:31:00,4/15/2015,9:14:00,41.50720262,41.50720262,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09660339,909265.7447,4606684.8, 
428,429,18LN,CARP,2,BRANDONTS.2,4/28/2015,10:33:00,4/28/2015,10:45:00,41.53177226,41.53177226,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08470154,910105.3277,4609470.38, 
481,482,19LN,CARP,18,BRANDONTS.3,4/28/2015,11:07:00,4/28/2015,12:05:00,41.50726263,41.50726263,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09609985,909311.2288,4606694.073, 
491,492,20LN,CARP,15,BRANDONTS.4,4/28/2015,12:05:00,4/28/2015,13:10:00,41.50736609,41.50736609,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09680176,909251.8175,4606702.224, 
401,402,145BC,CARP,1,Brandon TS.5,4/29/2015,10:45:00,4/29/2015,11:06:00,41.55284231,41.55284231,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07820129,910512.2004,4611841.461, 
482,483,143BC,CARP,5,Brandon TS.3,4/29/2015,9:39:00,4/29/2015,10:20:00,41.50816263,41.50816263,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09609985,909305.5421,4606794.036, 
490,491,142BC,CARP,45,Brandon TS.2,4/29/2015,8:36:00,4/29/2015,9:37:00,41.50655609,41.50655609,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09670258,909266.4896,4606612.802, 
500,501,147BC,CARP,1,Brandon TS.7,4/29/2015,11:48:00,4/29/2015,12:14:00,41.50705,41.50705,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09629822,909294.7476,4606669.443, 
509,510,141BC,CARP,16,Brandon TS.1,4/29/2015,7:56:00,4/29/2015,8:35:00,41.50553274,41.50553274,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09989929,909006.1326,4606483.974, 
510,511,149BC,CARP,2,Brandon TS.9,4/29/2015,12:32:00,4/29/2015,12:41:00,41.50595274,41.50595274,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10019684,908974.1811,4606528.959, 
427,428,182BC,CARP,1,Brandon T5,5/13/2015,9:17:00,5/13/2015,9:34:00,41.53179226,41.53179226,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08470154,910105.8377,4609472.638, 
443,444,188BC,CARP,1,Brandon T11,5/13/2015,11:45:00,5/13/2015,12:08:00,41.52009,41.52009,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08760071,909937.1303,4608159.038, 
514,515,178BC,CARP,3,Brandon T1,5/13/2015,8:03:00,5/13/2015,8:15:00,41.50482237,41.50482237,0,0,Commercial gill net,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10169983,908858.4607,4606396.432, 
517,518,70HM,CARP,4,Brandon HN4,5/20/2015,10:20:00,5/22/2015,9:36:00,41.50647828,41.50647828,0,0,"Hoop netting, 6' diameter",Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09850311,909116.0154,4606595.578, 
